summonerName,overallScore,totalGamesPlayed
SPACE RT,44.73824937,1
Abraxas DNA,74.74625458,4
Šunset,59.96049267,2
only meows,40.21756367,7
N04H,36.2611838,2
Sprìte,24.84603755,1
MagicFish,77.38730127,1
DankyDooshka,58.26208807,1
EzrealLucian OTP,67.41004279,4
Pandabearqt,52.8586254,1
lunababy 69,10.25756892,1
Godspeeds,51.26989399,3
Malaa Nation,32.23739674,1
Yeezus4life,91.09352287,2
HappySupportGuy,92.7192582,1
Osha Bot,78.48560327,1
Kross,23.82852187,2
Fck My jungler,76.24694011,2
JayMK,48.42743508,1
Siren Aglaope ,98.00537644,1
audio ambition,26.60970627,2
IAmSchnook,58.43860978,1
JAKESMONEY,47.40026452,1
Netflix Sucks,51.7866727,1
Raid Boss Morde,48.50804418,3
Chimp Ape,74.07157202,1
up1,97.03855409,2
wo bu neng song,63.71359205,1
Kítsúné,105.9676377,1
iiiR KID,68.86590985,1
brazil build,151.1968852,1
LegendAchiever9,98.27907502,2
iyfrseqbo,22.50853875,1
angy girl,39.17777182,1
Your Local Clown,45.02389721,1
W l N S T O N ,8.027132974,1
SpookityBoogity,24.35539008,2
ipod touch lol,117.1593191,1
Ñ9ne,86.65767422,1
lost in NA,53.68940478,2
Last Kaiser,61.53085063,3
Big Brain Tim,46.15143181,2
XiaoChao Niu Rou,80.21952308,2
Beyond Salvation,86.47305859,2
Uzzii,45.95351845,1
OneCalledDeath,33.81723233,1
autumnwang5,56.04544049,1
DISDRAVENBRO,87.89056971,2
Im ZoSo,26.06023489,1
xlcxlcxlc,39.44960451,2
Anusa,55.74461408,4
71274087666,8.560641346,1
Krustyy,55.66674261,2
wanna be gps,44.5424418,1
MrPoinsTR,63.72064741,1
RebelGangg,31.19755639,3
silentlv8,38.20761472,1
Only Kevin,54.4157338,1
realzolis,63.11749014,1
DAVID10540,76.11160826,1
Puppermint,29.74678537,2
Father Ho,37.75213743,1
Clear Sky Hammer,25.45408854,1
DoWhatUWant,45.24037592,1
wArdøck,41.40210854,1
eCømbo ,68.53348792,3
delv rocket,70.29304663,2
20122021,30.91375767,4
aCreature,43.82787479,5
18CM,53.04564188,2
IG Leyan dog,47.50764683,1
Tongtong OvO,93.05009949,1
weiluoluo,30.51281451,2
Kîmì,28.04903638,5
truostudioDOTcom,8.702234809,1
the ULT PRIZE,122.9810541,1
teemoplayer7777,78.37873223,1
KagamigawaNoelle,83.29930227,1
I love Melody,100.1600114,2
ShizzleD94,19.0172554,1
LimeSlayerz,28.28939337,1
Coinflip Ego,61.12060085,1
4fun top laner,77.8880771,1
kennen is easy,107.4058957,1
Brock WhatTheHay,53.55806087,2
IWILLFEEDTONIGHT,73.16786833,1
Bumaye,27.40003452,1
Kalashnikovic,81.04635778,3
HPU Nman,27.47572216,2
Fïnal Hour ,45.21020567,2
pyboy,18.88842612,1
pachung,8.308373337,1
Sleepierz,11.51364813,1
DRAVENSCRiPT,47.9016417,1
JustTheWayItGoes,67.59380728,2
ttvLolGunSlinger,55.81901162,1
SWAGRACECAR99999,13.35490368,2
StixD9,55.69388423,1
aikyus,61.39723637,1
Poı,214.7960934,2
Reiu,51.01121323,1
TheLonelyOne1,44.94297229,3
Pley,142.5478249,1
NoxiousDragoon,38.69706649,1
You Are a Zebra,58.63092254,1
Calves ,39.52856289,6
vincentguy,86.74492837,1
Jostlol,84.03189654,1
Blue Silver,64.21440142,4
Urfrider Evan,8.458699047,1
ojJR,92.45591232,2
wait right here,71.45237266,1
ADCplz123,84.74939269,3
Sanom,56.94283802,1
Masqµerade,24.87361305,1
cZhPjGHermosa,41.26788417,1
Vice City Garen,65.64645229,1
Logan Paul,44.83546997,1
meteor357,28.11050296,1
LoL Coach Mike17,92.11013327,2
Chalz,104.187736,1
Evil White Man,54.78142161,4
Fallen Frosta,19.32943224,2
met a girl at 17,6.481051079,1
CrackJungler1,10.79383129,1
BronzeVg,69.5280112,3
0 8 24 48 80 INF,25.11659167,1
Delete Kennen,58.60248721,6
Machinee,75.92548517,1
PICKLE ELO,53.6174046,1
Marvinsroom,49.7852728,1
hemine,70.63792621,2
AlphaAdvance,25.69379063,2
Satanglyo,62.59444887,1
Dyku,100.775889,1
BananaSmash1,128.9709357,2
MrHerpaDerp,30.73035472,1
GoogleMail,33.59100993,1
LoLNewbie,43.55067704,4
Malachite,38.21742911,2
Ningruto,32.48809543,1
Undesired friend,49.76084561,1
Buh,61.1275454,3
silagix,37.27824666,2
Reformıng,27.08398999,1
Bunny huhu,37.13011769,1
Green Awakening,63.36507379,3
Bradolf PitIer,47.47859997,3
AAAAAOOOOOOHHHH,60.39155701,1
A little bit ZB,30.43764204,1
Shutendojiu,43.75187132,2
Evelyn in Shadow,39.88994644,2
Duclinico,104.1906464,1
YouGetACrit,99.63100122,1
TheGuyWithALife,89.60204197,1
Bifrost,99.61422172,1
changshacsci,94.53985971,1
AnyonestudyinUCI,31.36822464,1
Bzou019z,39.27057921,1
MindoftheWarden,71.91780535,1
BonoboBoostation,77.21573508,2
thuva64,56.82676454,1
Møøse Balls,38.22451643,1
ForeskinForWin,12.43960935,1
ßoomer,73.71571516,1
Fòx,53.43639699,2
Polite Hentai,98.55100304,1
Na Horse Hunters,58.12726245,2
lovcarrot,61.32155983,2
Liń,81.01003769,3
Colts1953,43.73061586,3
SSeptember,36.71990168,2
Heidi N Closet,19.06124834,1
lm Just A Rat ,35.82086787,1
adc0,59.21611191,1
xfam0us,12.31377535,1
pressure soaking,6.79664425,1
Cyatòr,50.6067345,2
Budget Soulmario,103.7844676,1
Toemato,69.55454446,1
Swoh,54.34303466,1
trash jg ff,29.07075326,1
GoombaLs,36.26633101,2
Poomandodo,8.282383585,1
SUP Carry HC,35.85410111,1
killman72,57.4185343,3
Dimwitted Baboon,57.53741475,1
Nickypoo,83.99151507,4
TTV XiaoShock,114.3556699,1
FiveFootFour,41.37955099,1
Xiao Chao Meng 6,50.14162337,2
Vsepr,48.63778469,3
HÿBriiD,124.0054497,1
AutumnMobster,34.65715042,2
soligo fans ,56.31349697,21
Otteson,24.48338474,1
Rikka,30.65793566,3
sank u,12.09039577,1
wo shi chongtu,74.9105045,1
Tømmyy,79.2730579,1
PUUUUUUUUHHHHHH,86.43113314,3
zomg101,44.88640403,1
Zhybigizho,41.05806019,2
173cm63kg19cm,62.87131269,1
Kylor,36.05070243,4
Kevinnana,58.77642058,2
Best Cigar,23.63178103,1
Seeking Acadamy ,28.17215186,1
Jian Zihaó,18.75692199,1
Yevaus,29.69169221,1
Creammmmmmmmmmm,57.29800981,2
Shinsuu ,93.41347057,5
brandster,36.36160851,1
slit it,34.51659321,1
baqiyz,51.08345298,3
CR Ju Lim One Sa,52.13739429,1
RetroAW,115.8524852,1
nicryhaha,81.62267735,1
SyRook1e,35.75990146,1
MadLifeMidLaner,19.31061942,1
EdenLast,8.156200098,1
The Huntress,8.430842664,1
Poppy Popstar,56.3083978,1
FallinLoveon1708,113.2735421,2
Ray 01,93.12873006,1
MebeforeyouE,63.62642429,1
Salm9n,59.17413698,1
Hentai Evelynn,66.90761558,1
Side Kit,129.6475532,1
dsquestionmark,74.32781663,1
TwTv glutezlol,21.66298276,1
TheBLOODarrow,54.15159772,1
cordialkyle,58.65201313,1
WizardOfDiablo,64.52356459,1
xjenn,78.63170978,1
Sorakalistaric,51.77681361,2
I am Tròn,42.3002536,2
Cowabazunga,42.5940189,2
upline,62.60625838,1
Warplaque,16.81712128,1
Tim Taylor,11.26530877,1
C4rv,5.623085855,1
Snøwball,36.98416863,4
NoMagicIdiot,6.980988882,1
Gladiore,25.22292069,3
Cobble,5.438741224,1
Tomozaki Fumiya,37.96881789,3
BestSpealer,83.6686902,1
Boblaz,54.95140379,1
vL Incinerate,0.620320318,1
JimgJ,1.357903027,1
Xeltho,75.22987002,2
Nadon,63.36517633,1
conlao,61.46380716,2
Deathreaper67,30.93412127,2
SÄC Nó Anh Em Æ,70.06326666,2
I AM XIDA,15.61145458,2
SmallCheeseCake,84.05541355,1
The P1 Police,131.0933558,2
Piercing Arröw,123.398583,1
Unstoppables Dog,22.76997694,1
Pyke User,12.61891845,1
Yii,71.23469369,2
Hikarì,55.90337034,1
DrunkenWaffle,63.86346352,1
Body Those Fools,60.99259059,3
Kida,40.16935651,5
KingAegean,77.90374695,1
Worldz Best ADC,123.9669379,2
First Time Bot,87.55053107,2
Vraxyr,72.43338343,2
SuperBanditKeith,78.02401892,2
Wei Reaper,62.4031637,3
12 year oId girl,17.3712812,1
Boop and Poof,14.74199147,1
KiII Minus Nine,70.54862336,2
WoShiJingCha,80.8788187,1
Reasonably Toxic,59.81729122,3
chrollo łucilfer,29.01891318,1
Hoopláh,19.72560213,1
Jhineric,12.72116237,1
N1 Monologue,13.60617471,1
Ni Kùn Le Ma,31.91570109,1
TornadoWatch,54.65711636,5
Aspiring DILF ,65.63625653,3
Sebeen ,63.76576925,1
coolsalajr,44.42667172,4
Drive by Jungle,71.86452474,3
DontTypeJustPIay,95.25227917,1
MMage,49.23834272,2
XXeXtinct,61.35925052,1
6chaz,40.28558362,1
Snowdown Arcade ,41.22915942,1
Fallentine,76.33012237,1
DollarStoreThief,53.67586584,1
isaaac,127.6741149,1
Indoff,154.558835,1
late at night,94.80441397,1
Salted Fish Rice,81.56375391,1
CocoMisu,62.69770228,1
I dont play AD,89.58078782,1
Hussey,90.12705209,4
moonkid shine,69.97682882,1
Jeanne fan club,24.25100712,5
Level 5 Mew,47.70344389,1
5th Renaissance,79.51833476,4
YouFuNNi,104.6665788,1
Hyácinthus,97.03107156,1
Asighten,42.16136404,3
CampGEezwin,2.377970016,1
win game,23.00224667,1
StormVanguardOne,12.86146288,1
Old Wang K,35.41171141,1
Mroddy,55.80190051,1
CNV Odyn,74.03992293,2
shiro hana,55.71118304,2
chinese8dog,57.47055363,4
JL4F,39.31198081,1
sygnom,33.49832668,1
80 ping player,110.9359062,1
Big Mike Thugn,47.55157309,1
Yoondors ,69.53321717,3
NoSirWhatIsADrug,11.27043795,2
neckbreaker98,6.146017381,1
SlasherYaSuo,72.840745,1
Just LetIt Happn,32.77193581,5
sF8kyb4050,59.17033229,3
lBuggs Bunny,64.35905713,3
WX 126455654654,64.64942937,2
Twtv LegîtKorea,77.13883063,2
Succulent Lobes,117.6526049,1
Bellecour,39.52393201,2
time0,60.30317517,1
john tennis pro,61.41769612,2
Kennenmine,61.55321189,1
Leyadin,22.70845341,1
C0VIDSNAKE,78.65409639,1
Riven Ai,11.24524162,1
IIllIIIlIlllIIlI,33.7304312,1
Nichòlas,56.06077108,2
L9 Clueless,86.60209412,1
Annu,94.91060994,1
Dastardly Lime,68.63948069,1
MalevolentLemon,115.8697381,1
Fluffy Ham,26.47720472,1
Lunavia,88.49914217,1
SuperToxicCat,65.79907521,1
Pony,44.19272707,1
user 102,84.48385493,2
Daddy Cui,60.58006523,1
TAKERNOTAGIVER,70.83159466,3
Best Teemo NÀ,92.5995783,2
IzateyIon,58.16839092,4
1996         xyz,46.86384492,1
ˇˉº,20.77699165,1
ARBERGOD99,27.41146477,2
prokule,106.2703507,2
Moraito Man,12.9678623,1
taekyun,31.33239058,1
GoogleEmployee69,27.73493709,1
BeeChu,17.1373642,1
Chicken Rice Veg,57.66018027,2
kashty,67.70617969,1
ADC Pog,120.795847,1
1Alchemist,29.24415949,1
Runeplatebody984,66.91871805,1
SkellyTheKing,61.56333766,2
Ye Mao z1,82.38024987,1
FatAndSweaty,50.23803219,2
TOGGERS,28.97565464,2
Sybr 3,49.55760039,1
Gods Touch,22.69582697,1
Mangostyles,82.00499025,1
Flower King,30.75648718,1
Super Carry XUAN,38.30055597,2
Facemelt,48.90516234,1
celena,49.70090818,4
Search for God,88.80042681,4
Kyong Ahlstrom,37.01379263,3
Kooomart,14.14867539,1
Shin Kal,71.62730697,2
MyWorld2Reign,79.03608541,1
txSauceTTV,126.180793,1
LL ZED99,53.86654935,1
Novawa,56.93593486,1
tsm teddy1,52.85136346,2
kanker honden,36.94355663,1
KOFLA FANBOY  ,21.39182103,1
GARKUN AGUERO,92.60711381,1
repiv,70.4442594,1
zkr,118.7017288,1
Shida,21.3294054,1
Esshi,20.68981296,1
Turtleoo,88.73230309,1
Love is Lee Sin,99.86763442,1
Ghibli Studios,84.69035025,2
Ladïemønërïa,81.73123106,4
WARWICKOMODE,37.10606422,3
A NEW MONSTER,148.0993294,1
twtv Kattatakka,93.30169208,1
Her Vayne,57.62932021,2
wotvr,57.16580367,2
Rainshovel,61.11099109,1
Lee Bai,94.66832364,1
Azulai,18.54251989,1
Huugify,22.95124033,1
MKK 1,53.85796433,2
EE AimDown,16.40339483,1
KEBAB TRUCK,19.51286228,1
JellyRoIIs,48.4055241,1
Ëthân,80.59650232,1
uFEdmund,91.9410414,1
Tiny Warhead,21.06520433,1
shacoBOSS,24.39315786,1
JimmyisTeemo,5.93164724,1
invincibleshang,42.53891558,1
GodOfLamps,63.19466181,1
Tháng 7 Tà Giáo,46.47312682,1
elitepowerlx,48.81449579,1
lOxxOl,40.71215696,1
Porogasms,77.62122722,12
Black4ngel,111.206863,1
BiggFaceCat QAQ,34.98714081,4
Excitied,67.14933381,1
Azndemon666,87.39124876,1
Sharpeim,68.91279803,1
DeoxysBlitz,42.35849238,1
  shy girl  ,134.4229054,2
TTccc,33.85383352,2
TonyHorse Ming,53.83469581,2
SirSMD,22.8609874,1
SirEgirl,18.59922847,1
GodzillaKun,25.9880703,1
IU ßlueMing,88.49047738,1
Omni Saki,83.30780473,1
TRUECRIT,66.72357558,1
Dr Butt Burgers,152.6374911,1
CappaBarra,43.40187998,1
Vivian is my bff,44.19148494,3
FazeZooKeeper,38.48530548,1
blobpaints,22.75585611,1
SoyxD,45.50888071,2
pistonsretro,9.899428084,1
Raptor6789,7.036192404,1
Breyun,5.34045334,1
Conqustor,9.136551647,1
Thermaltree,15.78831283,1
MyPreySucks,50.44244994,1
Tommy2Time,51.31858188,1
The Oceãn,95.17092744,1
The Flõw,45.84144668,1
IG TheDirt,22.60756004,1
archiitect,22.46459318,1
Go to Canad,83.9968835,1
Kîmchi,107.5949873,1
Evee God,71.62697823,1
Rhaast Assassin ,79.85796779,1
Helbender,117.0430778,2
DiGiorno Pizza,40.26636671,1
FatyFatFat,72.57525978,1
I Hate Monday,36.03116522,1
ChloeFrazer,76.48095336,1
loltochess,132.0782691,1
TSM Skopeftìs,78.27528741,1
SpicyOK,111.2275103,1
SibalNYonDDakDae,57.32474414,1
srymybad420,89.13013505,1
Mayor of Juevos,29.56001642,1
Bixxby,39.77570105,1
Zeractle,43.60297633,1
1V9 JACKIE CHAN,86.6129086,1
Krumpy,91.87416316,3
Coven Sona,85.46346206,1
The Mighty Mead,14.0790654,1
VanillaWheyLover,21.75606168,1
P1kaSwag,18.5387342,1
CarterrEh,31.20492387,1
rZgNdOMyron,12.08960867,1
ˇLucid,80.91510243,4
pzippy,98.88533618,4
hide in shrub,19.81469105,1
just end me,49.14700375,1
Shadow Senpai,35.85604567,1
Kantð,63.35756506,2
The Robed Gamer,86.47440836,1
67 bloom,63.28053492,3
PenguinGo,57.78453665,3
PinceI,11.8541913,1
SoloTiltOnly,31.77003936,1
Dæmø,17.68686395,1
ßardßQ,12.34709732,1
Knee On My Neck,18.66372176,1
LittleRiceBowl,41.31891304,1
eivarT,33.53207643,1
Jaga,59.5634695,5
Start,59.83266768,1
banimatuiheli,78.31933854,1
Swift Crypt,59.56877437,1
Sha1lowDream,64.43433569,1
Gochukilla,58.0411046,1
Dairy Is Queen,74.46165456,1
The ICEFlower,103.7425954,1
was good in s9,97.3689341,1
chard888,60.15350668,2
JUNGLE GAP FF 15,40.1769967,1
TwitchTv Buuzac,40.02665393,1
BillBobBilly,124.0451527,1
cigs after sex,99.95309643,1
1743,85.04163186,4
Hardstuck Hero,127.7272389,1
MakiseKuriss,10.06013784,1
QWERTYISTOP,17.97081219,1
jeffery1847,8.648135719,1
eldrazitemple,26.65023171,2
Cowsep Jr,36.69354875,2
Gam Fuho,12.84000334,1
Mocha123,126.4380935,3
Lolermissiles,120.9354851,1
bent rim,38.68885404,1
KH3MlST,50.57677971,1
SMBriggs,89.7449976,1
Satori Tendo,66.99684086,1
minwooji,47.03387171,1
Zestri0s,27.74214505,1
TripleDigo,29.90145548,1
kaynmainislame,45.37004071,1
lvjuren1122,48.46269644,1
GU33I M4N3,56.06432785,1
Bioxid,1.357903027,1
Saishu dankai,6.879306164,1
bravesoul,0,1
The Top Banana,0,1
Dublan,0,1
Eyperilth,43.48156404,1
BestRengarAfrica,66.98993506,8
WondersMaker,37.68237261,1
Yè xîng,107.476363,1
Erlösung,67.98937933,1
Danell,47.92698335,2
Andican,49.29134715,1
Sometimes Jayce,33.89007426,1
ASTROEDGELORD99,57.9302926,1
DoHyeon,95.73857411,1
0 Friends 0,78.96286469,1
KoF  Mr Jiang,78.96205644,1
girIfriend haver,14.8339121,1
LevelZeroWannabe,13.34255557,2
i kayn win,13.3434568,1
Foxlooo,59.76998012,1
Kilobyte,30.85239944,2
Sahara Delusion,24.92836449,1
FATGIRLGAMER,17.38446051,1
Reservation,50.13198498,3
Queen Chaeyoung,120.1607412,2
skulviking,101.765904,1
rlad,62.41157905,1
Remix Version,51.20083175,1
idonttradeinlane,76.21235889,1
Rip Brutalizer,95.73624608,1
Zucchini Farmer3,141.6670273,1
Bot Ganker,61.58925113,1
CLG Ruın,11.93782245,1
KoiFish17,52.89727121,4
TheSwingingSalt,75.48122801,3
BU xiangTa lE,107.6109772,1
Iamaqt,74.78824223,2
Raymos x,45.78707265,4
PORNHUB LIFE,78.65094697,1
Ken Shifu,51.89336869,3
GuLuuuuu,50.85083727,1
kHpMBert,23.38694645,1
AKM Stallion,20.67515133,1
Godetteff,27.52955627,2
Zefyren,41.97718422,2
Alphonias,80.58298762,1
BJ Yu Hye Di ,38.50976275,1
BorjaSOAD,27.76924537,1
MSU student,23.6676338,2
wwdsas,50.40876206,1
Hun Zi 0v0,93.53536098,1
TerraRogue,120.5563231,1
Support is L1FE,141.6471107,1
GiganticTacø,14.16332273,1
The Chaïnsmokers,15.09459463,1
HeartBoa,6.372401062,1
Requite,30.03456083,5
lovely fish,89.28091476,1
zzwyw,142.6912554,1
FłzzOnYourJayce,57.69928669,1
i dont get angry,95.43053143,1
Monitors off,106.4401801,1
Yung Turtle,21.04219008,2
ZeDudeGuy,24.5720912,1
unﬂinching,66.9610455,2
Nemekbayar,25.61379801,1
Muramanå,120.3253721,1
Yukînon,95.7274239,1
suisu,52.35144632,1
Towd47,27.53284031,1
NicholasJFuentes,5.311326921,1
StuIte,16.76055281,1
Big Fan 1,77.81783354,2
DOMINUS TOP,123.0559728,1
Ukraine Flt 752,50.08202115,1
Hasid,57.63830914,2
Speb,44.10701208,3
www google com,47.75269009,1
ZxAbyss,90.42474005,1
Mendybaby,83.41525848,1
Don Broco,51.51268979,2
TAD Cherubim,34.40053026,1
Susser Tod,89.23428985,1
Wuhzy,95.90717526,1
hi im virgin,92.13350061,1
King Style,70.87480352,1
xLupus,48.57617775,1
Mbyrd,25.75029786,1
weiqiqu,18.0322243,1
For Sonia,81.56145279,5
Catatonia,119.6969944,1
Kwanzilla,35.06036925,1
im so bad sry,24.90844903,1
Drac0 Mete0r,94.18483698,1
Remmacs7,84.11957959,1
hashtagsendhelp,123.0463167,1
Grapphic,80.06348741,1
kotoka,91.05136705,1
GusherHunter,28.59903842,1
SippyCup,26.10197118,1
xthekiller,43.37071891,2
111999,58.16965839,1
thickhunnieshmu,54.38564227,2
Seeya8Uzi,100.1773084,1
DadadaBlueFire,67.90520289,1
wNoRaymond,59.76912129,2
qwe12321ewq,53.16684667,1
Alexander24264,63.6735862,2
TYSON2020,46.25767993,1
heckin low elos,46.55855526,2
Lyser,55.58282284,1
zmallow,107.8195631,1
Thé Hùn,63.27321512,2
5 Nuts Moon Cake,164.0851553,1
poutkid,39.29431916,2
Especially 4U,15.41535393,1
Nhut Le,19.51908548,1
CellularACE,60.16344994,1
Royal Uzi,89.0554041,1
BENTHEBLASTER10,21.24904383,1
Wario,52.37486708,1
Blut und Ehre,32.29521953,1
Jackolo,38.56718682,1
Surmounts,80.66506126,1
Nightsenpai,34.47881947,1
ArcanaForce,35.20419523,1
Galica,39.3761306,1
VoidsCreature,60.85263423,3
lIlIlIIlIIlllIII,119.6540696,1
X0 Xavi 0X,86.78736779,3
jieping,36.2168999,3
AinT PoPular,63.27801433,1
SucOnThisDic,86.18133257,1
35701,39.95408509,5
HIDE IN MAPS,161.3631081,1
LilLAB,46.95659923,1
Rebaulten,22.085705,1
girls r poggers,68.76409221,3
Count Camel,53.31715261,2
Miss Catia San,113.0199322,1
DeathByTurbo,23.38449173,1
huaiqilaile,51.38742916,3
Niaboy,8.154547277,1
Hyun Seunghee,8.087168345,1
Oranges,47.78096464,1
Bøbó,65.18288618,1
Dual Weilding,36.68634025,1
Muted To Reform ,46.58828077,1
PLAYPHOENIXDOTCA,59.0524251,2
BrCh,81.05264142,1
asperhamlincoln,127.1130165,1
woof woof yuumi,82.61456505,1
apple fish,99.54964918,2
FilipinoFish7,72.08295573,2
OneShotAssassin,61.11403254,1
Jonich,3.115983651,1
SickMotion,37.76321711,3
Hockeygnome,4.07370908,1
Vi Khang Le,17.63759581,1
  iClown,20.80287996,1
GuaPiUziiii,21.02794147,1
ˇJulýˇ,10.95734391,2
Gnashti,65.21133957,1
WØlfØnTheRise,42.28076649,1
chias,39.1939242,3
Høneÿ,63.1773742,1
HighHitta,118.4202756,1
VintageRose,56.15268852,1
IG The Sh1t,33.99027766,1
Lyonnnnnn,10.89036865,1
Marakun,7.216406246,1
blackvelvet2575,8.647453293,1
HandLe iT Case,82.36779435,1
KSnOwnage,45.45671814,1
Rhodson,33.56599642,1
crapatio,58.44055737,1
KSnAram,71.56798135,1
NAturbokondziu02,86.89491263,2
Super Deer,76.71423736,5
ººRĘPØRT Yi,1.41981366,1
Jonarino,30.29817229,6
I AM DRACO,30.58584577,4
VX Awidxy,62.87242162,3
IearningJungIe,47.11552107,2
JimboOK,48.9803952,4
Jing Xiang QWQ,84.83437989,1
Sebriiuwu,50.27416528,2
Not Bread Bro v3,52.12968028,1
SuryKR,96.26714578,2
2BLAQ,57.74689029,1
BUKZACH DISCIPLE,63.39071879,3
karsa fanboi,40.16336734,2
DolphinTorpedo,35.08645145,1
Five Guns,53.91017704,1
Leaf is MyLife,49.56747925,5
Wolf Mentality,17.27466516,1
justonemoretime,91.33350886,2
TORONTO647,54.86211712,12
HUGERIPPIIFAN64,15.05451147,2
420bongsss69,50.61701087,3
IlIlIlllIIlII,42.2796242,1
ASTROGOD666,53.31415382,1
Kai Kun,37.05165119,2
SiddyWiddy123,38.60463725,3
ruo ruo,54.48656118,1
T1 HOT RUFFLES ,86.46925753,1
Big Wean Dean,48.94103222,1
free nennolol,109.0141323,2
Dom is Wom,26.64231839,2
Euphorickz,74.85780243,2
Eevee Mid,115.5945523,2
L9 gaming guy,78.95914956,2
Turkish Coffee,32.49885392,7
Ajido,24.39199724,1
DISCORD HERMES,28.69570821,3
40404040,73.6814887,1
EImØ,46.17446523,2
eeyon,69.07854568,1
Kisui,136.5665189,1
Janëë,57.79914593,20
An Ðä Già,27.87944411,1
Khang Ðã Già,39.67026533,1
Khanh Ðä Già,49.71975289,4
SBZ TaoThíchLISA,51.67682213,2
Cakhongbietboi,84.60149179,2
GrandPaa,74.50055189,2
iiiR Riii,32.51428656,1
iiiR Latte,53.30102143,1
iiiR Yororong,81.52673244,1
dlwlrma Fans,42.93345324,2
YvesStLaurent,13.12615715,1
Boreduck,73.07971219,1
MyFantasy,113.2317639,1
l2l,93.29704925,1
RayyFaMuIan,95.72834822,1
Elite Four Karen,96.4074955,1
Gia Thanh ,60.78371624,1
Vayne ViIETNAM,73.00606637,1
ÇoCõßiuuù,67.57338106,1
LeoEmperor IV,74.61384252,1
Fceasoon,73.07338642,1
BiuuuOuO,137.2790885,1
KDEE,67.7610596,2
Squishy Mèo,40.88979085,2
QuocAn OBD,42.96416398,2
LucasTheGreat123,28.83306961,1
VoicelessFeather,23.46006691,1
cPoHCandice,48.19581503,2
Ông Già Noel UwU,95.39069697,1
A 36cm Tibbers,30.52739332,2
Suzzy,123.2826154,1
1023º,56.04454518,1
stop hunting you,54.77417713,2
GHX Kise,48.22863602,1
Łinh Già Roài,85.42181526,1
Ocëann,67.78446884,6
Skr ZeroD,33.95968604,1
20913,41.97583237,2
Aon Re,41.74877886,1
DarDar,23.75679468,1
SchruteBuck,20.08127759,1
gnome chomp ski,19.57549574,1
AsianNinja168,29.40013106,1
BananaMan0323,21.1289761,1
xTheHunter33x,32.75664019,1
swuarl,20.18815468,1
OP Luster,83.83366065,1
Teacher3 withluv,48.56754601,6
Achao3,42.68467167,1
Mentalcow,31.64163834,1
Yundai,35.67960993,1
YaBoyChritz,34.65558108,1
Shima,65.43937714,1
The Solar Flare,70.57815396,1
Porigon2,66.27691377,1
Prometeo,49.95769689,1
Elcrikoso,58.25213613,1
B0B ESP0NJA,64.34010329,1
friki gordo feo,53.89073737,1
zzZGreenRangerZz,51.73674533,3
øCämk,38.5200531,1
ºSängº,37.45264516,1
Woob,62.7907885,1
Harder n Deeper,43.90060322,1
SolomonkJt,73.83528521,1
Call Me Kent,68.72646823,1
YouKnowMeˆ,51.1451398,1
Ša0,44.60827908,1
Rubasforest,115.2822313,1
BlackGloriole,72.43855458,1
reusnguyen1,10.14565683,1
Malicë,16.50176252,1
Zafar,45.85159957,3
CYLG,75.40998028,2
Midcarry97,98.35745221,2
Holk,49.11159898,1
WingedNation,102.003294,1
Shiny Feebas,52.45358812,1
sleepy rat,75.71786067,1
dAsKiLzZ,71.01407529,1
JønJon,54.28082859,1
goldfish3,19.72327846,1
smug bug,15.16010064,1
kleebie,19.33873181,1
Spectrify,25.6909755,1
Bobster2002,46.19454875,1
boy152,52.26381621,1
JAPOOPY,50.69560439,1
smoking doinkies,34.60527715,1
DUUUUUUUUUUUUDE,37.10007762,1
Dragon LL,51.26553659,3
Rio Sensei,80.45661058,3
BobaaaMilkteaaa,41.63562657,3
TREEFS,66.96096832,1
DanKuKuKachoo,120.7134541,1
MOrgaNsmile,49.70650254,1
Kevzys,70.12512219,1
WasIo,30.55884745,1
Wujooz Blazeman,184.302038,1
chitie,35.91731554,1
Flocci,52.38589987,1
The Holiday,32.6204793,1
Juntaks,21.67288268,1
VatoLocoOMEGA,77.92691117,1
noihrn,35.93656393,1
iCantDance,135.0149531,1
NUC 1m59,68.37134875,1
BIueish,98.97103255,1
ngyeaq,5.594233208,1
YMC ThienPhuoc,6.331815917,1
Ichi Ni,65.03760161,1
SISTAR Ahri,26.58189741,1
Kamasylvia,35.72233467,1
baem,62.52244229,1
Snipress,54.16375746,1
Yo Kimochi,53.04950866,3
I also laugh,44.41932784,1
Kąrmå,18.87384118,1
Deng7,55.31543694,1
Lynneeeee,26.45156358,1
ItsDavidsBacon,90.14799742,1
bonbons,42.05220784,1
fnck,40.49985029,1
Ronald McDonald,61.86322288,1
Cr0w Senpai,24.09299352,1
J0ker Senpai,35.28640387,1
Ortesz,58.84628172,1
Fugu,62.90649783,2
Swagatomic,79.68422095,1
Gogetus,111.1828868,1
Kuvah,112.3129621,1
TemperTantrumHD,31.67372696,1
TheBottomAlcove,33.74188259,1
Krayzd,16.90607206,1
ObligatedMarlin,41.50487445,1
